study_hours,sleep_hours,social_media_usage,screen_time,diet_quality,mental_health,physical_activity,attendance,stress_level,internet_usage,extra_curricular,time_management,performance_label
4.069597159452327,9.777952023153968,2.4424854135738503,2.2147504975221293,1,6,0.018512034162084245,64.36206739874204,10,2.787855874130252,0,1.7807299102357668,Low
2.021261691165302,6.051232996232116,1.701155010968769,4.181061909255448,1,1,0.8128060296570755,75.56695448980663,2,3.5263876821813462,0,4.033025122035326,Low
9.322242564507064,7.795731358803689,0.26551483649940977,4.407875628547159,4,1,1.7476140058469902,90.33429273817899,6,9.993846413707415,1,2.1610375752093303,High
8.896054180428829,9.592168633060105,2.4315712099257905,3.7495264103738335,2,9,1.578605648852443,52.49322882470894,5,3.412103504676376,0,5.708171016156019,High
3.3214746494364005,4.6150583679440755,5.225302324250264,6.665062256806954,5,10,3.9568145956144294,80.1702106110123,5,3.9592162412060827,1,6.697260148669683,Medium
6.939856414307611,9.623370923418706,7.506438547587861,6.8910919636763985,5,6,3.402803330694189,90.3389071253157,10,6.933953151856013,0,6.204597536560633,High
8.354999801810942,8.127314333804879,6.969635858104416,4.925745726882212,3,10,1.4977815980744862,57.84586360186136,3,3.6456523876926847,0,3.3331612185124313,High
5.996807304395161,4.407022354631032,6.128518212282421,4.891680746100796,4,8,2.288719085831067,50.75112709902832,8,2.9422382595372403,0,9.179416278719172,Medium
5.766855205204059,5.805781401680898,6.3075787460263895,10.114111576966895,3,7,0.4777955197916761,65.6356647570729,8,2.427734679846388,1,1.190551273618406,Low
3.1766706181040654,8.24903253187169,5.319879227807962,9.682221331516542,3,6,4.490732224100504,79.40718533647991,5,3.8141439852501295,0,4.132120183871437,Medium
1.837924910253093,4.40410360881263,2.082294860528024,4.385754148488202,1,4,4.67712412224267,56.914158670237384,8,1.9532412066589617,1,7.4709322785825485,Low
9.074941821579941,7.49302276105764,7.257560245646639,11.051672882605853,5,7,4.89901767690469,71.30611854862428,10,1.167819277733046,1,7.902360337142435,High
9.103762514469974,6.07529834171774,5.365858495246672,11.480965187027566,3,9,4.342764153929188,77.6160748687139,8,8.241775276012095,0,4.745066899886739,High
6.697913115459412,7.725493106604863,4.48352504784352,4.594167962330449,1,10,0.8698044384811277,79.94415473786586,3,2.2410544817311893,1,1.152188319307304,Medium
4.051268119438307,4.274452202875077,0.8879157537078486,4.898674436723604,4,10,0.23098241600814418,63.72058605001875,2,7.9837916483371805,1,6.562393112113636,Medium
4.142886171513948,9.229220836914259,3.5764443504514034,6.561975687641548,3,7,2.89798363706337,70.00148179931458,9,8.177882310879937,0,1.5678521306489412,Low
7.533601109832154,9.840933815064382,3.6828661696154104,11.352328937870409,5,1,4.563025134415552,88.91696145337794,2,5.841275736963188,1,1.9707019853816305,High
9.073992339573193,9.813267131714149,6.91650887618136,10.639513764565427,3,10,0.8867568082987143,97.06073470603428,9,3.787137624816563,1,6.852256476815709,High
8.983777818386056,8.497910990457548,4.373185761502308,2.128247588419488,4,9,0.0352145731207093,93.09401655591286,4,2.305294603748996,0,3.8123949352856936,High
8.018879912718614,4.780517440783791,3.043204391763277,5.320038175985578,3,4,4.027480230161221,78.21417508667159,2,7.631245960488991,0,4.132271374374276,High
6.77828481538859,8.549579175574134,7.814402628085275,7.08708308724749,5,3,0.38397842143367,70.51464014719733,10,6.4124828738360735,0,5.381263692849191,Low
1.7572596849554394,4.147521498752809,0.8857647466105254,6.53445719806694,1,4,2.068530159550152,66.64783071857092,1,6.899081108442077,1,9.807205553734365,Low
2.454658426851524,4.1327413091739835,3.380387426495557,3.132493747305819,5,4,3.394436685943925,56.2478283042009,4,1.0780218086061795,1,9.688979986648395,Low
9.086987696743714,5.941661314897248,0.3361974013712423,10.446984482849702,1,10,1.1839879272809006,55.32756236080565,9,9.34765314137042,0,4.746348994240676,Medium
6.457861536936309,6.931859142427994,5.919232966135443,8.44634861296521,2,2,0.4198128172336335,84.41788124568288,9,1.5966116870189522,1,3.3894929549645396,Low
1.0827734645496667,8.622444506846758,7.344612417593205,10.21699212336984,5,1,3.8501061422791434,62.98972080855802,4,4.301252966260051,0,3.723329373977042,Low
1.913243885794289,8.099772259639032,2.2402986364039155,10.446407072844194,5,10,3.150875424435207,62.73308432162234,9,4.6244048468653025,0,3.419031683454437,Low
6.971515921972502,6.67541623826049,6.866733414392967,9.231914390323137,4,1,4.942452422434024,99.90975272388928,6,1.0121997204815396,0,5.790212264276026,Medium
1.0455542546159682,5.641759997689995,2.337745843695182,5.831316613746891,3,8,1.7215401665997965,59.39629789368977,1,5.473803784157174,1,6.461738270208357,Low
2.4472724627574878,9.982747000946267,7.286161293151322,7.71601430516967,1,2,0.3088119314509985,57.40298797444148,10,7.77528095059909,1,5.399014494066995,Low
5.938604104299275,6.557087813415838,6.0316952287742716,2.7640194673171745,1,10,3.6717501766764786,54.93426138799603,6,8.409417878032949,0,4.6719492602333705,Medium
7.227056779234239,6.708322145978053,6.439254214731509,8.410099592223984,4,5,2.6086670942662282,78.99026725833981,9,8.91457293975296,0,2.9015653381294397,Medium
6.867651335523405,4.981742927150015,0.144052444803636,2.9717858131320884,4,4,1.0660196569456755,81.39319130010507,2,5.389469814838325,1,5.3425503224390205,High
3.018423785145038,8.768857292499575,7.702482856592208,8.633445495611724,3,8,3.908644945023797,68.2613963128441,6,6.6757257147668545,0,4.069924424222123,Low
7.409612992127823,8.162093354688931,5.813367936562586,3.5255797682936554,3,2,1.0187774292497187,76.77066677557339,2,1.7156774196684887,1,5.874359165185086,Medium
3.135241787471201,5.324617676732562,2.4380087630890666,2.2930643016524197,5,10,1.3033082741646829,89.41997654724562,4,5.392344018535749,0,7.076704739604615,High
3.9285972834334095,4.494286273695057,6.6351573188707755,2.8181293915725316,2,9,0.4626427718335957,90.90520841608742,8,2.393341793845617,0,6.699809569929496,Low
7.718422646062217,8.082995812448278,2.2521695873194396,1.021913487409773,3,7,1.9971613951542722,97.89560378578241,7,4.326788058602693,1,5.16241189365034,High
6.846696091424932,7.927067285686811,6.982030716529024,8.906135796388833,4,7,2.094646119687095,91.21339929614373,9,3.9637478157813937,1,6.004471818519648,High
8.6430106944476,5.639557161989256,0.9006431232954961,9.05641153964217,3,1,2.572808951741492,78.24207183587133,7,4.811865195173573,1,3.563705178646837,Medium
6.91851603070309,9.705181373502462,5.629487819686366,6.664266849045854,1,2,3.544821335618887,58.9828482918423,1,6.144729561767193,1,1.218162331201507,Medium
6.114777430019244,4.906347350685401,4.325587813159283,2.7749908116092206,2,4,4.5305046434021286,54.98817788514212,2,9.125889823566963,1,6.625175087512937,Medium
1.8430729104528323,6.594008806255611,0.7722757615635265,1.9190977126175872,5,4,0.6886704944390432,52.72559449554296,6,4.550361682127548,0,3.2731170322391825,Low
4.309442227534902,9.661695521005594,1.9351506260707119,1.2104186308101572,1,3,0.2717404917432853,83.32629158926919,7,9.830180761403957,0,7.020583390614471,Medium
3.386821309135529,6.518363901556734,0.09923229021851832,2.8232299466174275,1,7,0.09265616797166643,90.37681276989966,3,7.8312524324608255,1,7.723076496372634,Medium
3.195906790411752,7.8311556859845135,3.7501437237160467,10.799410884814614,2,8,0.7181068903440813,75.43419753420395,9,5.603329421095449,1,9.24334971493403,Medium
9.75709499277201,6.385566387776766,2.410122086080003,3.6569052587184996,5,2,3.2897474289081297,52.735708741682,7,6.796237934007497,0,9.623105159316516,High
4.537879522000844,5.64529121409202,4.7868598743820705,4.896984599389372,4,4,3.6373853899824833,76.7735287295669,6,1.9200175401875004,0,1.094734416787313,Low
9.02841899659402,9.903865887758968,2.3779024616689375,2.158800329294665,5,3,3.9325285676406105,96.78746307622751,6,8.600693781822894,1,9.913367884191736,High
6.680247633975366,6.456004037890258,2.3993528920558775,3.4459743522298734,3,2,1.2185410595217134,79.88065954662302,1,6.241217095575693,1,7.147164866447449,High
8.153301731874835,9.364595222074806,5.945545589852827,6.711470278582256,1,6,1.5294740663075994,90.47137442314074,5,9.874607321886415,0,6.791717443367704,High
5.523733837946729,5.3797276353465175,0.3851426878268276,7.685279514052178,3,4,2.4156732278274973,90.00763241958754,10,6.727858693775642,1,1.1369178567581986,Low
6.192134961637232,5.2786282241505,7.223159961535898,3.698875455828322,4,6,0.3159154843011325,96.60645498903264,3,8.507004249396925,0,8.751100706980637,High
5.432659244369775,4.186804497307068,6.818110995129452,1.6350537514762893,3,2,3.055707616056231,88.51143828249366,7,8.197864685157157,0,2.309423025230437,Low
2.7571868901824006,7.91000095225531,5.342437465811252,5.301361560401385,5,4,4.918675168378789,87.38502570065448,10,4.10915036321442,1,8.535971385397369,Medium
7.502069037353548,6.211158062342567,4.745772560859074,3.5762370801896757,3,6,1.804031556890013,61.70513324853203,3,3.336495627098905,0,1.1400629163284441,Medium
3.526951261967702,9.186149499037821,7.138419985117218,3.4150931555278214,4,5,3.76423737545692,52.99625776605407,5,4.87444225088359,0,6.8136783624924515,Low
1.2188436978830846,6.839259440149343,1.4826414362297156,11.558490829848008,4,3,2.5001695778480397,75.87997325269039,7,5.205172099679534,0,4.91321380392845,Low
6.80925066316451,9.80916056748833,0.6317532975266289,7.779305345182965,4,8,0.6390592218019137,56.22171039733776,3,3.160762317429795,1,2.8069005615340163,High
2.5939961146634403,5.113153094218727,1.9160813592763049,7.125662874893055,5,7,2.9111872440129316,98.10979381389956,10,9.051380860158746,0,1.968052525933907,Low
9.464127259176228,9.211739007733666,6.356626229601522,5.573526138756542,4,3,1.4993713422203248,64.49623813165142,2,5.882930760705814,1,4.961149268916937,High
9.585357193023286,8.65958111675045,0.2773621338118666,5.718387667731587,1,6,0.17201604226729117,92.64721016921465,6,9.805999529382126,0,2.109752247892823,High
9.233779511984036,8.625531067864312,4.662454680667917,6.949955042218889,4,4,3.174648650588719,69.38123126012297,8,8.29016000241637,0,5.378019505219427,High
4.331428302298999,9.068699368701326,7.9635001295304795,8.660727877397179,3,5,4.294661746623638,66.15971249286886,4,6.001343743527514,0,6.626953527875671,Medium
1.1391095487598069,8.566143945657993,6.845568750700315,8.723607058000123,3,5,1.7238488344993708,96.75792861883106,9,9.523362503299232,0,8.446457742466222,Low
9.354867063289529,7.7573219297884926,4.171565512348716,2.888632984759945,3,7,1.9514777360638524,68.1661286043112,8,5.543873335857763,0,7.1078449346458,High
4.8536573348558285,4.787469266094325,0.5091272742931388,6.501240272842897,5,5,4.455108414836058,69.51439543315682,7,8.983958612668033,1,1.586797900355354,Medium
9.699893371393026,4.1951570769475115,6.650988115085679,5.531539045375122,3,3,4.068044066836779,55.304588980645455,7,4.223303030762249,1,3.766892792930535,Medium
9.672579793803276,9.525087086894121,4.791828065417684,10.575796628963227,5,10,3.574764117758886,83.52233326412546,3,4.407781450636847,0,3.591807471392504,High
8.677085099206241,7.699901887124428,0.9194639764765347,7.94560813340214,5,5,1.2439853187657395,64.44197072387567,6,4.76317614673838,1,9.235291811239758,High
3.6500400286262713,8.779223745857058,0.7508582785868496,6.8575447305758,4,7,4.551083274833222,79.28020839197536,5,5.919630813489215,1,8.810038399534871,High
4.465879557417328,6.8891341090753,7.277014555492739,2.269341063968091,1,5,0.772078787696065,79.56758520266047,1,5.981412431789416,0,4.331331265153752,Low
8.660230043651712,4.703849133774367,5.3536021035046275,7.662016782557526,4,5,3.133852597086109,85.95998477978836,3,5.467590295093758,1,1.6403973029432297,High
3.852298046406499,4.751114753215303,6.634294394534044,2.2892429624825676,4,9,0.1440059027325935,87.26207430862206,1,3.754008762248507,1,9.0469658602426,High
2.5254347201748324,8.113391723373828,7.031831202258139,4.709272331223273,5,3,3.2185990316247293,75.72262172007697,4,9.344858183117479,1,8.993709576677684,Medium
6.0112113621251515,6.581835369396776,4.574178816386578,2.5712616129576507,5,6,1.3857217593667992,66.54959738017016,10,6.297274876143288,1,8.692715188276525,Medium
9.425392967447028,5.20314836020202,4.13957081404033,8.612810117268058,3,1,2.2483848859186,91.8725447417367,3,4.669652945724354,0,8.605734739619514,High
7.264268170074757,6.949567280448621,3.4434192825679215,3.2687732521976787,3,10,1.7263227602852655,65.49328247042423,4,6.860592646692564,1,5.322286009775392,High
6.1305505308042845,4.385253622450804,2.5355727023289543,5.3104531050682855,4,5,0.8637837812310495,75.37545472346658,9,7.911700820288247,0,2.596884870246384,Low
1.8745884439369167,7.4918284114863924,3.476767686869694,10.852422553806566,2,8,3.1099039504693704,70.0626291601864,3,9.646552794054188,0,5.29739245416185,Low
6.535065040292528,5.613960426610586,6.191037245841251,3.247480217388673,2,5,4.409877775703038,92.7539192984844,6,5.495942460408243,1,5.451379936025184,Medium
9.91048465093837,8.78535460382313,4.815387448121053,6.58585570354657,3,9,4.795421211412017,71.59592655729143,6,2.008886593156829,0,5.409385779203746,High
2.260756137128716,5.862171753541443,7.140186319638769,5.611988272826242,2,6,0.9617318157695753,69.30495944187422,7,4.966892212928872,1,5.848953275036045,Low
5.664966871273631,6.731320894490807,3.547040115033502,1.199364451503027,3,8,3.586863870314867,84.49118464488187,9,5.310735053081243,0,3.318913206920396,Medium
8.8963576473516,4.069723239448604,4.856716629750032,9.72033924930094,5,10,3.3216968330284113,80.12205549307214,7,9.072946703671064,1,4.2961706302025355,High
7.66691755978784,4.434681326767353,5.05046042473591,1.7595049694605969,4,8,1.7168889478728628,55.362341674792305,1,4.553206916166578,1,4.907679327671226,High
7.273141668957412,6.354961338440109,4.733577298450604,6.216805230746489,1,3,0.09549599676862919,75.40844031719816,8,9.579918383984246,0,2.180090885648499,Low
7.322356755883983,6.879633008302741,5.621070184684131,7.167461244328449,4,7,3.4489562365643307,86.77391941666238,5,5.366187169429013,1,5.098277211053505,High
4.2354203609777965,7.600123288715823,1.8994677469984502,7.912691022760458,3,7,4.727474302797501,99.60373822956781,9,9.76402450881036,1,8.294226553626338,High
3.64232659838044,5.749975472255819,4.098910220366325,8.574947922386631,3,10,3.160600609578257,81.45734169851596,10,1.0737848901786597,1,8.452535884595886,Medium
8.284250399306622,8.169891316759255,0.8337984224667814,3.785996218749866,4,6,2.1764636209381703,68.5146533220659,5,9.08933837325712,1,4.704073947109273,High
8.291020552112627,9.160734383135228,3.0760906211585004,1.109766543242943,3,7,2.625769470558142,61.30757999010592,5,9.380084067490156,0,5.669274808759182,High
8.803650867220934,8.679105933360098,3.9013365489701153,8.957880285904032,2,2,0.9981440382995876,93.64151170766601,2,9.649188421886919,0,1.3028529892155096,Medium
9.219164973008242,4.237712952090143,5.21779407636378,6.892222592823364,2,9,3.7527208187686876,90.72826060567513,3,1.1176888075715337,0,7.069893008217372,High
5.60208158974844,6.883041683546974,7.604248420689628,10.197294735279737,3,10,3.732099150049245,61.696141038969245,10,2.545307528952781,1,4.641452946521768,Medium
5.513646652184796,4.629581070509049,4.805208532386847,10.035271991907637,3,10,0.7275865019371247,60.03160450732867,9,6.883880527839126,0,5.009299147750112,Low
8.184656610700976,5.452270095175165,5.948751329412478,10.276587845666715,2,1,4.389891912498295,85.75683884055877,7,1.2292542256159642,1,8.863054544617881,Medium
6.849675376999887,9.919975559602879,4.050128475961622,6.336041259774942,3,1,1.3459486973665262,65.74760309593798,1,1.5724809655885066,1,5.156509911045475,Medium
7.31770189531933,4.854973257409079,5.0728322510106505,4.669912354205522,3,3,4.911280304683075,65.31993991809789,3,2.9897098632409773,1,1.190730216050675,Medium
8.16213402492491,6.993328920708136,0.5674577290701874,9.70714022850507,4,3,1.914515070186229,57.614512353382764,2,5.611957918694958,0,3.0474180178215615,Medium
9.010048076358096,7.708934405908715,2.035132646734776,5.964235243321804,1,1,0.8894202936724982,63.198775985491494,1,5.913123033401268,0,5.28058552877433,Medium
4.041956411663822,8.214789823264624,2.8948247456411096,3.01786416043778,2,7,1.7586005567282614,71.37537787963248,9,1.3083501051415392,0,4.819566634736821,Low
4.380246573759496,7.357892100921484,3.7799468400521086,10.404714215176218,4,4,2.200901643485966,86.64191686362078,8,2.5333052570337804,0,8.743331235524327,Medium
1.845837458567821,4.058625084515102,0.3651899640190699,10.70815864449582,1,10,0.34653886519147414,66.8154047206875,5,5.497351060011898,1,5.8792375837555,Low
6.204521268965566,5.9587678494639515,1.1201927804265415,6.1294073175418715,3,2,2.8910919061164475,66.43021697399213,2,6.345465588490647,0,7.206721677236089,Medium
1.3234804641706788,7.106269860308268,2.2145144623304462,1.8326970004076621,3,10,2.988162199344502,64.24566262762178,1,2.335615268375938,0,5.223909673391231,Medium
5.190382163192141,4.527198994869,7.772261527208405,5.266086989086244,4,5,3.694652276747361,73.91418337555214,7,4.589572707522736,0,4.956901606532484,Low
5.883801712368189,6.103761587255084,2.650776056824406,9.838914254088637,3,6,0.14584946145371647,59.031834897065764,2,9.139612928652571,0,5.016580016269161,Medium
3.5788712691545594,4.1992186527482,3.8563284648966603,10.919514314008515,5,9,2.7061910721691507,74.28153670160629,1,9.990093583415549,1,4.69829412724455,Medium
6.317499345121097,4.471470982930125,1.5687817019071435,3.238200167473554,4,4,0.2645371663533219,85.2087778097345,2,9.884930093480271,0,5.847250472687831,Medium
1.2745022494514449,6.381539657209577,4.886240568606146,1.7367097322779868,1,2,3.5057210998332673,51.48952520163111,7,8.935070592581852,0,3.253990615782433,Low
1.3361336987429298,4.796294524258363,2.2454657241277944,10.650854984461226,4,5,0.27863992850492236,50.48896901528809,7,4.551940791549512,0,9.019496744576388,Low
8.403405045936925,7.405245089569349,1.6559406275074142,5.283454328767628,2,3,4.558639241708163,53.75614550772546,10,7.179168628673057,1,3.9977699328448564,Medium
4.241715772701366,8.136789814823594,4.1325810275678325,6.959370606943196,4,2,3.5104128344224828,76.7830030864056,6,4.749330050057788,0,2.3277145075961214,Low
2.143544613866963,8.803520194654498,0.04404639328336657,11.648723932558347,3,1,2.5369488254257853,92.72275415927018,5,6.8367432414178255,0,1.8689543073797061,Low
5.700189340493239,5.200901465468861,0.06131226119380262,1.7322120070564515,3,10,2.207519616405875,50.244223301012596,3,3.784892238725349,0,1.1208062360811484,Medium
7.9299419778874976,5.004895493554418,1.7525504728148622,8.131498081973051,5,2,0.6533631520663119,96.83306522923405,3,6.455820282492988,1,4.805704707101754,High
2.9423892474715885,4.627407042006402,0.29377090000656914,1.815159648323538,5,6,1.4549969478233153,55.31392557852679,9,5.713826468975649,1,2.688498896908822,Low
6.606014282371002,7.81858149726182,0.864206033045531,5.130158213131504,5,8,4.344795525104481,92.09917640291131,4,1.2203223923187996,0,1.1948311232852311,High
1.768127184943912,8.238854358921408,2.7108851947100128,9.841959997127914,1,3,4.522264057812469,74.14273824914734,9,8.116326133715024,0,5.680175916605713,Low
1.4651354905174694,4.189516868953852,6.420685436638503,5.768194560311978,5,9,0.0037385418526553194,82.9678693639422,4,1.1070804902064006,1,7.119806937856853,Low
5.782191684113332,9.617273477462138,4.576389146954407,11.969005892932454,1,9,2.9706819573877565,75.53414922235912,2,3.638403480279716,1,1.7717594581999392,High
5.865716094490959,4.311827701908834,4.101341807651331,7.149652134412624,5,2,3.596503045125568,73.85241125896773,4,1.0533165890860214,1,5.148286956276936,Medium
6.736869113483859,7.247778011806423,2.347910585664973,4.5327836789954885,1,8,3.0937349122880313,91.74497141821956,6,4.3858127196567835,1,7.69265810740672,High
7.534822003503954,8.254363116705498,7.454029755462531,3.4212245849522844,4,10,0.4083988243317699,87.79431897839082,6,1.5684447534772539,1,9.872261389075826,High
9.782668715162812,9.225814742476514,3.1761203298975333,4.85572587714778,4,5,1.088624493994511,74.1701118261502,5,9.22159870148117,0,7.004713101783048,High
5.646703134710758,8.284521592794567,0.6967421343661719,5.097866011355059,3,4,1.25170133690693,55.58179646980308,1,4.741113656465817,0,3.203555957285685,Medium
3.9066082564712135,8.81036849841875,4.93653212894241,1.7558504549635707,1,10,4.158623156525448,55.770147965720405,3,5.135461973779691,0,7.448982758010996,Medium
8.156675752918332,6.036701155256837,0.9107071478128113,5.065316193694505,2,5,2.3159971815446023,90.07697303595377,5,4.148652124817694,0,6.38136484137847,High
3.437490261358668,8.888950682479074,2.7617851424135367,6.106623717131474,3,4,2.4341410597061843,76.46953106737666,6,6.647555387815896,1,2.9061935972339294,Low
4.950742786350725,4.480689078308051,4.059295509742471,8.950115274626851,4,8,4.674465232772543,74.07945701096813,1,8.059673049563834,1,8.659997432627993,High
1.7061074320803935,9.368899936363166,6.9937801974814064,8.224024331937688,1,4,3.1854294442735775,84.02834206803576,9,6.833320687440801,1,4.846639845048408,Low
1.2281566907391177,7.285554256922417,3.9483726427209493,8.796422207520695,5,10,4.493338507763319,92.94207917071301,3,7.733864065556148,1,9.657798892607133,High
9.663835732101326,8.903786619774962,5.618070128253314,1.092000500645428,2,6,2.282544276707665,81.44365722066526,10,9.153762971583344,1,7.5061090670300015,High
8.523821084609853,6.713909707109801,7.942534711992563,3.3943413953858963,4,2,0.7471812925914711,88.14239511732396,3,8.771918785042859,0,6.801068391686399,Medium
7.263767854843282,7.86146617117915,1.051912959183853,8.278527172398421,3,5,4.649677970370428,88.26352620584785,2,7.066526074783262,0,7.555175537289057,High
4.680576499728429,7.15841596561668,2.197852204156156,6.323883049977218,1,6,2.2935255783376913,67.81307243964795,8,2.9317416661398576,0,5.302873169363994,Low
2.559648880637612,8.389537130531991,3.1566086047811712,1.0584482323518054,2,5,0.9081571093941093,63.704159782049786,3,6.739325659377359,0,5.547038300215066,Low
2.4079333840397745,4.489779892183537,3.374625428310651,9.849441066750046,1,2,1.5119787015196113,90.05820335875794,6,5.554747861664598,0,8.660866469002695,Low
3.252186083481358,4.362112503943383,3.288168602124366,9.500905306193712,5,7,0.25401294844471123,68.85893958921218,2,7.45497307909378,1,7.128356829791525,Medium
5.943039982355084,5.482619404060879,7.260888020452439,7.032610792929189,3,4,2.341502957281926,95.16680032613526,7,8.496384835536233,1,9.075189926724775,Medium
7.431363304300561,4.95726808067913,5.7122611557348515,1.7310965835389933,1,8,4.265640859551183,53.48453483650598,4,7.684493474677757,1,9.017440782168418,High
6.941776390459581,9.23070139955321,4.86324171272563,9.431665544858431,4,7,4.667902280033447,52.91087560376698,9,8.619050529651567,1,9.788410306398243,High
3.5194050725134858,5.315283924148266,2.4749817429022567,7.420849465045004,3,7,4.663011037518219,96.35020800507041,10,1.5747973600692147,1,7.301931929608008,Medium
9.593787525968747,9.855191534914788,6.5903230737703575,9.60155974873755,4,9,0.6261501281437337,82.42274570907173,9,1.2845803441371757,0,5.520715458955678,High
7.641072250261916,6.0213747506266415,7.6404840918799115,9.269216916354244,1,1,1.910269412555285,68.97996782241661,7,3.3265051092963454,0,2.496805301881741,Low
5.989186472602606,5.0927074941321955,6.569586260401812,9.833022791536209,3,10,0.14114379825353185,87.75302074080915,8,9.105994756977655,0,7.348425036826756,Medium
6.5054867161091705,8.738191042854876,0.012520841531783233,6.698088730450873,4,6,4.275826724857364,83.61634049968205,3,8.412933258855766,1,3.6241994508393764,High
4.776400561850109,7.952246653005257,5.091210961467256,2.543569700128665,5,6,1.793778810106369,76.56005234097981,5,7.144545680157805,1,3.546528112335981,Medium
3.229578905510417,6.989174298718834,0.4090830515368058,8.382732207176575,5,6,3.155585139461174,54.943667133132564,2,7.306828006957444,1,3.144589988032613,Medium
4.2037541078613545,7.332181305625787,2.060857762669775,7.8252116355716765,1,6,3.574492190386443,90.60897936463758,10,7.540034223323913,1,8.87609851616305,Medium
7.820614994179322,8.315210669633583,0.4761976027821735,9.16478505918996,3,10,2.149223348715777,93.30115953403123,7,9.483424304362723,0,8.811680020139423,High
1.1295413976678028,5.370728447987792,4.830363623595102,2.8686910665580885,2,7,1.5322116827512149,58.60843442763245,8,8.489720370768019,1,6.678734003830524,Low
2.0446537645622462,9.978003496340452,5.492719307940854,3.1447271989031815,3,10,4.811064550579723,92.52558259885333,9,6.610513483243428,0,5.256828832336622,Medium
1.4140237781957747,9.848758972880699,0.9159011045272409,10.794504689412614,5,6,4.822441125119271,93.8923655508282,7,6.991438917314264,1,7.049030140889191,High
1.3665592208707311,7.901954118081621,3.070711064359836,9.249755782972779,4,1,1.4471818401501095,77.4714306144258,10,2.9236623585500974,0,6.4650650526855165,Low
8.699145256099065,5.197254705574871,3.649892071644336,10.990513375703552,2,3,2.3981254837222905,82.80895181113435,10,6.915869426406452,1,4.741608234910486,Medium
7.332920734420213,8.081369454587747,2.9524241740873327,9.345868532803127,1,2,4.864220793300112,69.11186600072458,8,4.822111111766127,1,4.416677807370709,Medium
5.267564461785927,4.433190453875055,0.9682000038815444,7.56870836589332,2,6,0.02434203827751613,64.0895823754633,9,2.3766568354516937,0,4.445148773308151,Low
1.8805074458590134,4.183915013234836,3.3515823214998033,8.19546010730661,1,8,2.0633912418957463,86.09915734758223,6,8.257625373219168,0,6.302200628404345,Low
5.4245428760514915,5.546097331067282,6.009424382467345,10.78040716334011,2,3,0.5022877484048421,93.0937574507904,10,5.592223898228311,1,6.829024205087433,Low
5.261245937025091,6.775737740435898,0.5680613162660437,7.366874299631346,1,10,2.545789827813013,82.70387764778738,2,9.796825375204794,0,5.065675781638978,High
2.5588168291901368,9.209635032450283,0.6414401126552276,7.9563045676122615,1,8,0.12334977270243574,75.57953053232745,2,3.5351141902707246,1,9.718223051917388,High
4.904664843141758,8.363014418597848,2.8381703346878737,2.7212438760396065,2,8,2.0344921569531396,57.94623834220858,4,5.326031010745691,1,1.7546114620403293,Medium
4.586542609576361,8.456239127199886,7.5338056929514,6.21313342127713,2,5,1.1034953739266755,52.67293563024091,9,5.031959092019814,0,4.123423233583993,Low
6.542650882469948,6.552960006688452,5.348581173783312,8.880368231539089,1,8,2.666541812293704,72.28458951233732,7,2.0870157018932085,1,4.771672148128968,Medium
6.715842857808794,6.075609955281777,5.429359653380518,3.9803696814800196,5,6,4.979968245503498,52.46747818487106,2,4.835037509477015,1,1.152292091184488,Medium
1.4077360879484007,6.226232577907616,2.8953599267029198,3.2247959857698842,2,5,4.002680525633738,78.46673159536125,8,3.587981107788324,0,4.284614689014027,Low
4.371513531638241,9.925897382416347,4.749286329668307,4.452094890468571,3,9,4.228210458122107,69.13645956588857,7,2.4428842423024095,1,3.463389254555583,Medium
6.632739241428127,4.240655148474895,0.08104947222194703,3.656506907921168,4,7,3.1763249367954045,87.85945598409847,9,3.5394002563252536,1,5.554326432047327,High
5.528226327220789,9.202188976734691,5.088768371276338,3.364039007400354,1,8,0.2077992413612928,65.28242484180917,8,3.099265221397528,1,4.027694924649423,Medium
8.7084085706949,7.472052451434361,7.306295580609894,5.673359271548956,1,1,1.0339883802207206,79.6491350483716,3,7.606661779052902,1,7.5356392145181506,Medium
6.928242684570505,6.6316925151375425,4.9005877467585535,10.986223652718875,4,2,4.6253227822352745,76.88417608775502,1,1.2769766043324409,0,5.589392458668836,High
2.466409843732867,8.35154596249082,6.98958874773076,6.577656114125901,5,8,1.830565589643756,50.235621276112056,2,6.557164731218991,0,2.1678601014663794,Low
1.6351187266038685,6.920013648548217,5.7917844437287505,3.0671241889685534,4,9,0.5181836324039779,53.61946991321552,2,7.845952078212458,0,7.750551917299125,Low
6.78177350385684,9.240539428489964,0.964467331229522,1.8466883631896147,2,4,3.5120268293310097,64.51841062430103,4,5.326511108220759,1,1.8930600647440894,Medium
1.2386017948745964,9.40421118406755,7.219626458286734,8.657717596517177,4,10,1.4972886196712731,94.11175405103825,6,9.384084820071266,0,8.551442512714218,Medium
6.2719802314611695,6.5303255612407325,0.5315507548461991,5.210786408800266,1,10,1.3442845645208585,57.35074774498893,4,7.370926257128818,0,9.382799746775975,High
9.462072172824618,5.660966783410309,4.27173978038211,10.040140412438952,4,9,4.9898872777913015,85.54471652302709,9,7.731312861802755,0,3.9020076116636853,High
6.179267600882911,7.554101971560174,1.1370969903476613,8.254618455048472,3,4,4.290694625133272,98.66832830761436,4,2.7724013869678323,1,9.335283699366379,High
